user_id,movie_id,rating
u00029,m01672,8.0
u00029,m00636,4.4
u00029,m01970,9.3
u00029,m01057,9.3
u00029,m01030,4.1
u00029,m00521,8.4
u00029,m01971,7.6
u00029,m01182,6.3
u00029,m00838,5.4
u00029,m00108,5.8
u00029,m01823,8.3
u00029,m01024,4.9
u00029,m00163,6.8
u00029,m01941,4.9
u00030,m00072,5.4
u00030,m00943,4.4
u00030,m01328,7.1
u00030,m01725,6.4
u00030,m01235,6.9
u00030,m00782,7.6
u00030,m00591,7.0
u00030,m01609,7.6
u00030,m01146,8.4
u00030,m01874,7.6
u00030,m01410,5.4
u00030,m00163,7.8
u00030,m00461,6.1
u00030,m01363,9.7
u00030,m01467,6.0
u00030,m00260,9.4
u00030,m01377,10
u00030,m01757,4.3
u00030,m00231,7.8
u00030,m00256,10
u00030,m00835,5.6
u00030,m00923,4.7
u00030,m01554,8.8
u00030,m00068,7.8
u00030,m00932,4.5
u00030,m00937,4.7
u00030,m01946,8.9
u00030,m00453,6.0
u00030,m01913,5.2
u00030,m00742,7.4
u00030,m00022,8.0
u00030,m00038,8.0
u00030,m01658,8.8
u00030,m00015,8.2
u00030,m00232,6.2
u00030,m00696,5.5
u00030,m01785,9.1
u00030,m00455,7.5
u00030,m01034,7.7
u00030,m01894,4.5
u00030,m00250,4.3
u00030,m01788,5.9
u00030,m01794,6.1
u00030,m00838,4.8
u00030,m01994,9.2
u00030,m00274,5.9
u00030,m01541,8.2
u00030,m01513,7.7
u00030,m01837,7.0
u00030,m01287,7.4
u00030,m01412,5.5
u00030,m01192,6.9
u00030,m01127,2.8
u00030,m01905,8.0
u00030,m01438,6.1
u00030,m00813,7.2
u00030,m01426,6.7
u00031,m01173,7.3
u00031,m00879,8.5
u00031,m01141,6.0
u00031,m00401,8.4
u00031,m01009,6.5
u00031,m01595,6.8
u00031,m00497,8.2
u00031,m00087,7.5
u00031,m01716,6.6
u00031,m00490,7.0
u00031,m01996,6.0
u00031,m00225,7.7
u00031,m01649,8.3
u00031,m00063,5.1
u00031,m00078,8.3
u00031,m00374,5.6
u00031,m01818,5.7
u00031,m00157,10
u00031,m01426,7.7
u00031,m01342,5.0
u00031,m00495,6.3
u00031,m00609,6.4
u00031,m00075,5.6
u00031,m00934,7.1
u00031,m00954,4.8
u00031,m01032,6.6
u00031,m01914,7.3
u00031,m01327,7.0
u00031,m01881,7.0
u00031,m00986,6.9
u00031,m00998,5.6
u00031,m01125,5.6
u00031,m01023,6.9
u00031,m01680,7.7
u00031,m00143,6.8
u00031,m01109,9.0
u00031,m01972,2.3
u00031,m01676,8.0
u00031,m01168,7.9
u00031,m01098,7.1
u00031,m01576,4.0
u00031,m01114,8.2
u00031,m00528,5.0
u00031,m00135,7.3
u00031,m00065,6.8
u00031,m01785,7.2
u00031,m00210,8.1
u00031,m01506,8.3
u00031,m01329,8.4
u00031,m01696,7.3
u00031,m01225,9.2
u00031,m01318,4.4
u00031,m00991,5.7
u00031,m01648,8.4
u00031,m01715,7.8
u00031,m00083,8.3
u00031,m01260,5.3
u00031,m01817,6.1
u00031,m01073,7.2
u00031,m01444,5.7
u00031,m00671,5.3
u00031,m00207,7.6
u00031,m01397,8.8
u00031,m00461,8.9
u00031,m01400,5.0
u00031,m00091,8.4
u00031,m00601,4.1
u00031,m01959,6.8
u00031,m01930,8.0
u00031,m01999,3.6
u00031,m01734,7.2
u00031,m01774,5.1
u00031,m01642,6.9
u00031,m01840,5.3
u00031,m01568,8.3
u00031,m00983,7.0
u00031,m00228,6.5
u00031,m01902,8.2
u00031,m00745,9.9
u00031,m01706,10
u00031,m01084,6.4
u00031,m01894,7.5
u00031,m01847,9.1
u00031,m00949,5.4
u00031,m01543,3.9
u00031,m01489,7.5
u00031,m00863,6.8
u00031,m01257,5.8
u00031,m01936,9.2
u00031,m01266,6.6
u00031,m01205,6.3
u00031,m01888,4.3
u00031,m01853,4.7
u00031,m00944,8.5
u00031,m00052,4.6
u00031,m00230,10
u00031,m00381,7.6
u00031,m00313,7.2
u00031,m01987,6.2
u00031,m00310,9.4
u00031,m00956,5.2
u00031,m01509,7.0
u00031,m00215,10
u00031,m00881,5.5
u00031,m01133,8.0
u00031,m00301,7.3
u00031,m00300,6.3
u00031,m00936,8.0
u00031,m01629,7.0
u00031,m00540,6.4
u00031,m01353,7.1
u00031,m00269,6.3
u00031,m00840,8.8
u00031,m00343,7.8
u00031,m00789,8.3
u00031,m01019,7.4
u00031,m01710,8.1
u00031,m01365,8.0
u00031,m00066,7.3
u00031,m00484,7.0
u00031,m01010,7.1
u00031,m00547,9.8
u00031,m01889,8.6
u00031,m00818,10
u00031,m01011,6.9
u00031,m01907,7.3
u00031,m00751,6.3
u00032,m00885,6.0
u00032,m00495,9.7
u00032,m01915,5.6
u00032,m00089,5.5
u00032,m01542,6.4
u00032,m00948,7.6
u00032,m01362,5.9
u00032,m00703,3.9
u00032,m01183,5.9
u00032,m00496,9.6
u00032,m00387,9.0
u00032,m00490,6.4
u00032,m00338,7.2
u00032,m01348,6.4
u00032,m00465,9.1
u00032,m01106,6.4
u00032,m00734,4.5
u00032,m01673,6.2
u00032,m00994,7.9
u00032,m00250,4.7
u00032,m00078,5.7
u00032,m00555,9.3
u00032,m01127,7.7
u00032,m01045,7.6
u00032,m00623,8.1
u00032,m01755,6.2
u00032,m00119,5.0
u00032,m00419,2.8
u00032,m01792,6.7
u00032,m01805,6.8
u00032,m01789,8.2
u00032,m00115,10
u00032,m01219,4.3
u00032,m00847,4.9
u00032,m00469,7.8
u00032,m00058,7.8
u00032,m01030,7.6
u00032,m01671,8.4
u00032,m00341,9.1
u00032,m00546,9.0
u00032,m01553,10
u00032,m01722,4.0
u00032,m00399,7.8
u00032,m00838,6.7
u00032,m01846,10
u00032,m01604,9.4
u00032,m01546,8.6
u00032,m01436,4.4
u00032,m01453,9.0
u00032,m00889,7.3
u00032,m01439,7.7
u00032,m00986,3.9
u00032,m00144,5.1
u00032,m01440,4.5
u00032,m01359,10
u00032,m01431,4.9
u00032,m01016,7.4
u00032,m00268,6.4
u00032,m01032,7.1
u00032,m00150,7.0
u00032,m01985,7.3
u00032,m01641,8.1
u00032,m00684,5.6
u00032,m01206,8.2
u00032,m00386,5.2
u00032,m01609,9.7
u00032,m01704,4.1
u00032,m00817,8.6
u00032,m01582,4.7
u00032,m01853,5.5
u00032,m01466,6.3
u00032,m00765,7.6
u00032,m01101,4.9
u00032,m00472,6.1
u00032,m01898,10
u00032,m00468,9.8
u00032,m00464,9.1
u00032,m00549,6.4
u00032,m01147,4.9
u00032,m01993,7.5
u00032,m01827,8.5
u00032,m01643,6.0
u00032,m00237,9.8
u00032,m01225,7.3
u00032,m00564,5.3
u00032,m00929,4.9
u00032,m01441,8.2
u00032,m01275,5.6
u00032,m01975,8.3
u00032,m00014,8.3
u00032,m00692,5.3
u00032,m00425,5.0
u00032,m01879,4.7
u00032,m00224,5.0
u00032,m00404,9.1
u00032,m00751,7.8
u00032,m00414,8.3
u00032,m00510,5.3
u00032,m01526,5.4
u00032,m00552,7.0
u00032,m00984,4.2
u00032,m01352,9.0
u00032,m01280,7.6
u00032,m01581,9.9
u00032,m01796,7.5
u00032,m01090,8.3
u00032,m01205,8.0
u00032,m00488,7.6
u00032,m00945,6.9
u00032,m01906,4.7
u00032,m00249,6.9
u00032,m01327,7.9
u00033,m01238,8.1
u00033,m01988,6.9
u00033,m01446,6.8
u00033,m00180,3.0
u00033,m01368,6.6
u00033,m00364,7.9
u00033,m01359,6.5
u00033,m00517,4.9
u00033,m01492,5.2
u00033,m00843,7.1
u00033,m01795,8.2
u00033,m00446,10
u00033,m01256,8.7
u00033,m00777,10
u00033,m00067,7.7
u00033,m00317,7.0
u00033,m00962,4.5
u00033,m00215,8.9
u00033,m01957,10
u00033,m00458,6.3
u00033,m00704,10
u00033,m01117,9.3
u00033,m01896,4.6
u00033,m01611,4.4
u00033,m01662,10
u00033,m01956,8.1
u00033,m01693,10
u00033,m00535,7.1
u00033,m00753,9.6
u00033,m00073,4.1
u00033,m01119,5.0
u00033,m01950,4.3
u00033,m01686,10
u00033,m01935,6.5
u00033,m01791,7.0
u00033,m01741,8.4
u00033,m00512,4.7
u00033,m01518,3.4
u00033,m00275,9.8
u00033,m01761,7.0
u00033,m00205,8.1
u00033,m01103,4.4
u00033,m01284,7.0
u00033,m01911,7.3
u00033,m00137,7.4
u00033,m01396,7.8
u00033,m00247,7.9
u00033,m01285,8.0
u00033,m01066,5.5
u00033,m00907,6.0
u00033,m01959,7.2
u00033,m00984,2.6
u00033,m00430,7.9
u00033,m00415,6.4
u00033,m00911,4.5
u00033,m01820,8.0
u00033,m01892,6.1
u00033,m01999,8.3
u00033,m01931,6.2
u00033,m01008,5.6
u00033,m00391,6.5
u00033,m00084,6.6
u00033,m01985,9.0
u00033,m01455,5.6
u00033,m01208,5.7
u00033,m00251,5.2
u00033,m01210,8.2
u00033,m01902,6.9
u00033,m01550,7.5
u00033,m00076,8.9
u00033,m01922,4.4
u00033,m01076,5.9
u00033,m01218,8.4
u00033,m00574,6.9
u00033,m01232,4.9
u00033,m00412,6.6
u00033,m01562,6.1
u00033,m01793,6.5
u00033,m00532,10
u00033,m00678,7.7
u00033,m01164,6.8
u00033,m01398,5.9
u00033,m00069,5.7
u00033,m00222,10
u00033,m01291,6.1
u00033,m00347,8.4
u00033,m01350,9.5
u00033,m01690,5.5
u00033,m01635,10
u00033,m01140,8.6
u00033,m01951,8.0
u00033,m00184,8.6
u00033,m01379,7.2
u00033,m00020,8.3
u00033,m00579,6.5
u00033,m00662,7.0
u00033,m01016,7.5
u00033,m01983,5.5
u00033,m00166,4.7
u00033,m01337,5.5
u00033,m01503,5.4
u00033,m00519,6.1
u00033,m01466,7.4
u00033,m00273,4.8
u00033,m00526,5.6
u00033,m00838,8.6
u00033,m00568,10
u00033,m00735,8.1
u00033,m01783,6.0
u00033,m00736,9.4
u00033,m00042,7.2
u00033,m00653,9.0
u00033,m00170,5.9
u00033,m01166,8.5
u00033,m01401,8.3
u00034,m01170,4.2
u00034,m00376,8.4
u00034,m01066,7.6
u00034,m01164,5.0
u00034,m00507,5.3
u00034,m01653,8.0
u00034,m01272,5.9
u00034,m00983,9.7
u00034,m01944,8.4
u00034,m01132,6.6
u00034,m01848,9.7
u00034,m01611,2.0
u00034,m00626,7.6
u00034,m01053,5.4
u00034,m00052,4.3
u00034,m01334,3.7
u00034,m00783,5.3
u00034,m01256,6.5
u00034,m00668,6.4
u00034,m01339,4.9
u00034,m01646,8.3
u00034,m00884,9.9
u00034,m01709,7.8
u00034,m01513,7.8
u00034,m00346,7.7
u00034,m00877,8.4
u00034,m00719,4.8
u00034,m00794,6.1
u00034,m00368,9.3
u00034,m00278,5.7
u00034,m00226,7.9
u00034,m00048,6.8
u00034,m01675,7.0
u00034,m01451,6.1
u00034,m01099,8.4
u00034,m01093,7.2
u00034,m01660,7.1
u00034,m00636,7.8
u00034,m00248,8.8
u00034,m00412,4.3
u00034,m01504,6.3
u00034,m00868,8.0
u00034,m00702,8.7
u00034,m01778,9.0
u00034,m00848,5.9
u00034,m00945,5.7
u00034,m00982,8.5
u00034,m00062,6.9
u00034,m01900,6.8
u00034,m01918,7.7
u00034,m00889,7.0
u00034,m00286,7.7
u00034,m01927,5.8
u00034,m01385,7.6
u00034,m01885,8.2
u00034,m00293,7.0
u00034,m00666,4.9
u00034,m01924,5.8
u00034,m01498,4.9
u00034,m00851,10
u00034,m00796,8.2
u00034,m01459,3.1
u00034,m01983,10
u00034,m00289,6.0
u00034,m00261,3.8
u00034,m00181,6.4
u00034,m00801,7.9
u00034,m01970,7.9
u00034,m00769,6.3
u00034,m01755,7.5
u00034,m01860,8.4
u00034,m00855,4.5
u00034,m00585,6.6
u00034,m00011,9.1
u00034,m00549,5.9
u00034,m01120,5.3
u00034,m00880,5.8
u00034,m00706,5.1
u00034,m00205,5.2
u00034,m01306,1.9
u00034,m00899,8.3
u00034,m00623,5.1
u00034,m01178,5.2
u00034,m01708,5.3
u00034,m00607,9.0
u00034,m00024,7.9
u00034,m00556,8.1
u00034,m00118,9.5
u00034,m00207,7.7
u00034,m01690,4.1
u00034,m00518,4.4
u00034,m01607,9.4
u00034,m01928,9.0
u00034,m01288,8.6
u00034,m00510,8.3
u00034,m00291,5.8
u00034,m00580,6.9
u00034,m01561,7.4
u00034,m01999,6.0
u00034,m01210,7.4
u00034,m01478,7.6
u00034,m01712,6.0
u00034,m00239,10
u00034,m01329,7.9
u00034,m00338,5.7
u00034,m00480,8.4
u00034,m01464,9.3
u00034,m00085,10
u00034,m01692,7.0
u00034,m01827,8.1
u00034,m01907,9.7
u00034,m01672,6.6
u00034,m01234,4.4
u00034,m00451,4.7
u00034,m00799,3.7
u00034,m00802,5.2
u00034,m00506,4.0
u00034,m00531,6.1
u00034,m00200,9.3
u00034,m01600,6.6
u00034,m01593,3.2
u00034,m00615,5.7
u00034,m01910,8.1
u00034,m00852,8.8
u00034,m01636,4.7
u00034,m00574,9.4
u00034,m01877,8.5
u00034,m01722,6.6
u00034,m00538,3.8
u00034,m01528,3.4
u00034,m00277,8.1
u00034,m01107,5.2
u00034,m01154,7.4
u00035,m01572,4.0
u00035,m01500,6.7
u00035,m01643,7.4
u00035,m00101,6.5
u00035,m01307,6.9
u00035,m00734,3.1
u00035,m00213,7.2
u00035,m00878,7.4
u00035,m00539,5.6
u00035,m00368,5.4
u00035,m01265,7.1
u00035,m00737,10
u00035,m01274,8.3
u00035,m00300,7.0
u00035,m00502,8.2
u00035,m01406,9.1
u00035,m00239,8.2
u00035,m01896,6.5
u00035,m00406,8.4
u00035,m01216,8.2
u00035,m00172,8.3
u00035,m00436,6.5
u00035,m00854,6.5
u00035,m01138,9.3
u00035,m01430,5.7
u00035,m01818,6.1
u00035,m01606,9.2
u00035,m01586,10
u00035,m01869,7.7
u00035,m01951,6.0
u00035,m01431,9.7
u00035,m01922,7.2
u00035,m01498,5.0
u00035,m01098,7.2
u00035,m00225,6.5
u00035,m00014,9.0
u00035,m00592,8.4
u00035,m01200,5.3
u00035,m01060,5.7
u00035,m01413,7.2
u00035,m00181,6.6
u00035,m00719,6.4
u00035,m00460,4.2
u00035,m00379,4.5
u00035,m01803,7.0
u00035,m00185,9.4
u00035,m00127,8.9
u00035,m00676,8.0
u00035,m00565,4.6
u00035,m00462,6.1
u00035,m01426,5.1
u00035,m00226,5.7
u00035,m00533,8.6
u00035,m01124,7.3
u00035,m00738,10
u00035,m00520,4.6
u00035,m00308,9.1
u00035,m01812,7.4
u00035,m00953,6.3
u00035,m01732,4.4
u00035,m00222,7.9
u00035,m01861,7.3
u00035,m01874,3.1
u00035,m00197,5.7
u00035,m00401,10
u00035,m00415,6.9
u00035,m01912,6.9
u00035,m00042,5.6
u00035,m01028,5.1
u00035,m00005,4.6
u00035,m00637,4.4
u00035,m01439,4.6
u00035,m00319,8.9
u00035,m01229,3.9
u00035,m01159,9.3
u00035,m01596,7.0
u00035,m01062,7.6
u00035,m01991,6.7
u00035,m01301,8.3
u00035,m00309,2.8
u00035,m01838,6.0
u00035,m01122,9.1
u00035,m00047,7.4
u00035,m00076,8.5
u00035,m00914,4.6
u00035,m01985,6.8
u00035,m01470,10
u00035,m01007,10
u00035,m00224,5.4
u00035,m00438,7.1
u00035,m00405,5.7
u00035,m00236,7.6
u00035,m00023,8.3
u00035,m00786,4.2
u00035,m00457,4.4
u00035,m01986,6.1
u00035,m00209,7.4
u00035,m00066,7.7
u00035,m01515,6.8
u00035,m00021,6.5
u00035,m01499,5.0
u00035,m01074,8.7
u00035,m01429,7.6
u00035,m00154,6.4
u00035,m01384,7.3
u00035,m00813,7.0
u00035,m01217,7.8
u00035,m01337,9.7
u00035,m01947,5.6
u00035,m01381,10
u00035,m01132,10
u00035,m01888,7.4
u00035,m00534,6.2
u00035,m01448,8.0
u00035,m00646,7.4
u00035,m00182,7.5
u00035,m00894,5.4
u00035,m00211,10
u00035,m00284,9.8
u00035,m01534,4.8
u00035,m01340,8.0
u00035,m00984,8.5
u00035,m00052,5.4
u00035,m00277,6.7
u00035,m00942,7.2
u00035,m01908,4.5
u00035,m00585,6.0
u00035,m01868,8.0
u00035,m01943,4.4
u00035,m00838,7.9
u00035,m01053,6.3
u00035,m00103,7.5
u00035,m01865,9.2
u00035,m00398,8.6
u00035,m01605,7.7
u00035,m01897,8.7
u00035,m01673,4.8
u00035,m01420,9.4
u00035,m01086,8.1
u00035,m00780,7.0
u00035,m01100,8.8
u00035,m00265,8.3
u00035,m00508,7.4
u00035,m01374,7.0
u00036,m01630,6.1
u00036,m00035,7.7
u00036,m00561,6.6
u00036,m00898,6.1
u00036,m00905,5.8
u00036,m01283,8.5
u00036,m01663,7.7
u00036,m01950,7.3
u00036,m01473,7.1
u00036,m00216,8.9
u00036,m00518,6.2
u00036,m01422,10
u00036,m00023,8.8
u00036,m00150,9.0
u00036,m00551,4.9
u00036,m00423,7.9
u00036,m01212,7.3
u00036,m01922,8.8
u00036,m01124,8.5
u00036,m00269,9.0
u00036,m00022,8.1
u00036,m01991,9.4
u00036,m01627,6.3
u00036,m01183,6.5
u00036,m01824,6.6
u00036,m01831,6.9
u00036,m00412,8.4
u00036,m00656,5.3
u00036,m00827,5.8
u00036,m00643,6.7
u00036,m00127,7.5
u00036,m01659,3.5
u00036,m00437,8.0
u00036,m01654,8.0
u00036,m00865,8.3
u00036,m00146,8.2
u00036,m01520,6.1
u00036,m00640,5.5
u00036,m01575,7.1
u00036,m00728,7.2
u00036,m00329,6.7
u00036,m01299,8.3
u00036,m01275,8.5
u00036,m00324,7.5
u00036,m01802,6.1
u00036,m00347,7.6
u00036,m01752,8.5
u00036,m00791,6.9
u00036,m01349,9.9
u00036,m00533,8.6
u00036,m01637,8.8
u00036,m00092,7.5
u00036,m01983,7.1
u00036,m01354,7.6
u00036,m00727,4.6
u00036,m00045,5.5
u00036,m01342,8.2
u00036,m01856,8.3
u00036,m01200,7.3
u00036,m01128,4.4
u00036,m01570,3.5
u00036,m01064,5.1
u00036,m01158,9.0
u00036,m00868,10
u00036,m01931,6.7
u00036,m00886,3.3
u00036,m00354,7.3
u00036,m01122,9.5
u00036,m01762,5.4
u00036,m01290,4.7
u00036,m01769,1.4
u00036,m01702,4.3
u00036,m00511,6.7
u00036,m01063,5.9
u00036,m00887,6.9
u00036,m01157,6.7
u00036,m01863,7.7
u00036,m01507,4.9
u00036,m00927,10
u00036,m01892,5.5
u00036,m01202,2.6
u00036,m01205,9.3
u00036,m01971,5.8
u00036,m00902,8.0
u00036,m01216,2.3
u00036,m00738,7.1
u00036,m00284,6.2
u00036,m00356,4.8
u00036,m00627,8.0
u00037,m01448,5.1
u00037,m01708,8.2
u00037,m00862,7.6
u00037,m01238,6.2
u00037,m00516,5.4
u00037,m01157,4.5
u00037,m01151,4.3
u00037,m00711,5.6
u00037,m01921,8.2
u00037,m00174,7.6
u00037,m00789,6.2
u00037,m00077,9.7
u00037,m01182,7.2
u00037,m01790,5.0
u00037,m00683,8.8
u00037,m00724,7.2
u00037,m00576,4.9
u00037,m01760,8.0
u00037,m01901,5.2
u00037,m01364,8.0
u00037,m00585,7.9
u00037,m01560,1.5
u00037,m01156,4.1
u00037,m01398,6.1
u00037,m01881,7.0
u00037,m00579,5.6
u00037,m00853,4.8
u00037,m01529,4.1
u00037,m00611,6.2
u00037,m01553,8.4
u00037,m00225,5.2
u00037,m01000,9.4
u00037,m01031,8.3
u00037,m00168,8.4
u00037,m01863,9.0
u00037,m01631,6.9
u00038,m00062,8.1
u00038,m01204,5.0
u00038,m00404,5.6
u00038,m01297,9.1
u00038,m01737,10
u00038,m01049,5.4
u00038,m00872,6.3
u00038,m00501,5.2
u00038,m01666,7.9
u00038,m00840,8.6
u00038,m01918,10
u00038,m01219,5.2
u00038,m00669,9.9
u00038,m00626,6.2
u00038,m01910,8.6
u00038,m01540,6.3
u00038,m01310,8.0
u00038,m01057,6.3
u00038,m01422,9.7
u00038,m00202,7.3
u00038,m01522,7.9
u00038,m00646,8.1
u00038,m01490,9.5
u00038,m00819,6.3
u00038,m00128,8.2
u00038,m00979,6.7
u00038,m01386,8.6
u00038,m00468,5.9
u00038,m01119,9.9
u00038,m01350,7.9
u00038,m00486,6.1
u00038,m01878,6.5
u00038,m01995,8.6
u00038,m00377,7.0
u00038,m01114,6.1
u00038,m01866,9.1
u00038,m00705,8.3
u00038,m01475,7.5
u00038,m01161,7.6
u00038,m00309,9.5
u00038,m00944,8.0
u00038,m01888,6.6
u00038,m01037,9.7
u00038,m00935,10
u00038,m00480,4.8
u00038,m00181,6.2
u00038,m01255,5.2
u00038,m00915,5.2
u00038,m01226,6.9
u00038,m00617,8.8
u00038,m01364,2.5
u00038,m01021,6.8
u00038,m01292,6.5
u00038,m01703,4.8
u00038,m00561,6.3
u00038,m00189,6.5
u00038,m01360,5.4
u00038,m01812,9.3
u00038,m01374,6.6
u00038,m01220,7.8
u00038,m01972,5.1
u00038,m00596,5.3
u00038,m01165,3.2
u00038,m00451,4.9
u00038,m01416,6.8
u00038,m01845,2.4
u00038,m00403,2.5
u00038,m00394,10
u00038,m00565,4.4
u00038,m00632,6.7
u00038,m00446,7.5
u00038,m01660,7.9
u00038,m00067,5.5
u00038,m01199,7.9
u00038,m00037,5.9
u00038,m00686,6.9
u00038,m00060,6.5
u00038,m01880,9.1
u00038,m01298,8.7
u00038,m00533,10
u00038,m00137,5.4
u00038,m01826,7.3
u00038,m00230,8.3
u00038,m00964,6.5
u00038,m00376,7.9
u00038,m00296,6.6
u00038,m00692,9.4
u00038,m01169,4.8
u00038,m00085,9.3
u00038,m01642,6.2
u00038,m01097,3.8
u00038,m01085,6.0
u00038,m01548,9.3
u00038,m01308,9.3
u00038,m00187,6.9
u00038,m00870,7.8
u00038,m00069,6.8
u00038,m00749,5.4
u00038,m00738,6.5
u00038,m01566,9.6
u00038,m01251,6.2
u00038,m00315,6.4
u00038,m01942,5.2
u00038,m01560,6.2
u00038,m01759,4.9
u00038,m01023,8.1
u00038,m00677,3.8
u00038,m01067,6.8
u00038,m01748,6.4
u00038,m00278,5.9
u00038,m00116,7.7
u00038,m00154,6.7
u00038,m00357,6.6
u00038,m01269,5.6
u00038,m01870,6.6
u00038,m00997,7.3
u00038,m01285,8.0
u00038,m00943,4.8
u00038,m00983,9.6
u00038,m00841,8.5
u00038,m01596,6.7
u00038,m00595,4.3
u00038,m00457,7.0
u00038,m00612,8.7
u00038,m00587,7.0
u00038,m00143,9.5
u00038,m00917,9.9
u00038,m00530,8.1
u00038,m00697,3.9
u00038,m00238,6.4
u00038,m00673,8.9
u00038,m00302,6.4
u00038,m01367,5.8
u00038,m00658,6.7
u00038,m01370,8.8
u00038,m01590,6.7
u00038,m01709,7.4
u00038,m01780,5.5
u00038,m00551,7.7
u00038,m01567,4.5
u00038,m00236,8.2
u00038,m01033,8.5
u00038,m00889,10
u00038,m01806,5.6
u00038,m01670,8.4
u00038,m00198,5.2
u00038,m01362,5.9
u00038,m00283,5.7
u00038,m01659,7.0
u00038,m00717,10
u00039,m01984,10
u00039,m00727,8.7
u00039,m01269,6.6
u00039,m01572,5.5
u00039,m01090,8.7
u00039,m00833,9.2
u00039,m00578,4.8
u00039,m00028,7.8
u00039,m01341,9.3
u00039,m01711,7.7
u00039,m01248,10
u00039,m00710,6.4
u00039,m01075,3.5
u00039,m01142,6.2
u00039,m01294,6.2
u00039,m00552,5.1
u00039,m00056,5.9
u00039,m01716,6.4
u00039,m01321,5.0
u00039,m01316,2.7
u00039,m00566,3.2
u00039,m00614,6.2
u00039,m01764,7.6
u00039,m00845,6.4
u00039,m00377,2.8
u00039,m00850,6.5
u00039,m01725,8.4
u00039,m00540,8.4
u00039,m00900,5.5
u00039,m01112,8.0
u00039,m00070,7.1
u00039,m00719,10
u00039,m00716,7.3
u00039,m01513,7.8
u00039,m01550,7.9
u00039,m00808,10
u00039,m00060,2.6
u00039,m00338,9.6
u00039,m00643,4.2
u00039,m00856,4.5
u00039,m00635,8.6
u00039,m00307,4.3
u00039,m01177,5.1
u00039,m00443,5.5
u00039,m00420,5.6
u00039,m00543,4.8
u00039,m00001,7.4
u00039,m01304,8.2
u00039,m00204,9.9
u00039,m01546,7.9
u00039,m00168,6.8
u00039,m01012,10
u00039,m01589,5.1
u00039,m00427,8.4
u00039,m00568,5.6
u00039,m00207,10
u00039,m00055,6.1
u00039,m01555,9.4
u00039,m01380,8.8
u00039,m00188,6.2
u00039,m01405,7.4
u00039,m01526,5.2
u00039,m01531,10
u00039,m01381,6.8
u00039,m00854,7.1
u00039,m01367,4.6
u00039,m01915,7.5
u00039,m01213,5.1
u00039,m00735,6.3
u00039,m00120,7.2
u00039,m00269,5.7
u00039,m00187,6.0
u00039,m01344,9.1
u00039,m00011,5.5
u00039,m00973,6.6
u00039,m01201,6.5
u00039,m00602,7.8
u00040,m00951,8.1
u00040,m00108,7.7
u00040,m00687,8.2
u00040,m00820,6.1
u00040,m00981,7.2
u00040,m01397,3.7
u00040,m01361,6.1
u00040,m00514,7.0
u00040,m00475,8.7
u00040,m00436,5.8
u00040,m00790,6.6
u00040,m00865,2.8
u00040,m01635,7.2
u00040,m01442,9.5
u00040,m00450,9.0
u00040,m01464,7.5
u00040,m00547,5.0
u00040,m00576,6.3
u00040,m01714,5.4
u00040,m00236,6.0
u00040,m00849,7.1
u00040,m00738,3.6
u00040,m01261,4.7
u00040,m00902,8.9
u00040,m01864,8.6
u00040,m00231,4.9
u00040,m01929,8.8
u00040,m01194,6.6
u00040,m00363,5.5
u00040,m01322,8.0
u00040,m01608,5.8
u00040,m00401,6.1
u00040,m01376,6.6
u00040,m01849,6.4
u00040,m00603,5.8
u00040,m00053,8.5
u00040,m00987,8.6
u00040,m01407,5.4
u00040,m01631,8.0
u00040,m01732,8.7
u00040,m01020,7.0
u00040,m01182,7.0
u00040,m01360,5.5
u00040,m00241,2.7
u00040,m01452,9.6
u00040,m01051,9.4
u00040,m01589,9.9
u00040,m01448,5.1
u00040,m01637,8.2
u00040,m01807,5.7
u00040,m01559,4.0
u00040,m01362,9.3
u00040,m00713,3.0
u00040,m00271,7.2
u00040,m01966,5.0
u00040,m01054,4.7
u00040,m00252,5.1
u00040,m00498,6.7
u00040,m01157,5.2
u00040,m00757,6.0
u00040,m00157,5.3
u00040,m00337,5.9
u00040,m01974,9.5
u00040,m00141,6.6
u00040,m00874,7.5
u00040,m00966,6.5
u00040,m00400,10
u00040,m01543,7.5
u00040,m00563,8.0
u00040,m01222,9.9
u00040,m01215,5.8
u00040,m00454,7.6
u00040,m00402,7.3
u00040,m00658,4.2
u00040,m00725,6.7
u00040,m00395,9.0
u00040,m01409,6.4
u00040,m00218,7.2
u00040,m01514,5.5
u00040,m01558,10
u00040,m00667,10
u00040,m01156,8.4
u00040,m00486,5.2
u00040,m01097,6.4
u00040,m00727,3.8
u00040,m00883,8.0
u00040,m00477,6.1
u00040,m00608,8.6
u00040,m00144,5.1
u00040,m01471,7.0
u00040,m00040,7.6
u00040,m01702,5.6
u00040,m00001,8.1
u00040,m01923,5.6
u00040,m01546,3.6
u00040,m01627,5.5
u00040,m00124,9.0
u00040,m00894,7.7
u00040,m00152,9.1
u00040,m01783,4.6
u00040,m01111,6.6
u00040,m00019,9.7
u00040,m01936,9.3
u00040,m00421,8.0
u00040,m01443,5.9
u00040,m00897,7.9
u00040,m00460,5.7
u00040,m00512,7.0
u00040,m01109,6.0
u00040,m01067,8.7
u00041,m01003,7.3
u00041,m01068,7.5
u00041,m00336,7.0
u00041,m01600,7.7
u00041,m01987,6.1
u00041,m01455,8.4
u00041,m01090,9.3
u00041,m01787,9.0
u00041,m00113,7.0
u00041,m00560,4.0
u00041,m00707,8.2
